code_commune,commune,code_departement,departement,epci_code,epci_nom,population_2023,licences_ffn_2023,bassins_total,typo,latitude,longitude,nearest_transit_hub_id,nearest_transit_hub,nearest_transit_modes,nearest_transit_distance_km,active_transit_hubs_within_500m,active_transit_hubs_within_1000m,weekday_trips_within_500m,weekday_trips_within_1000m
02462,Mareuil-en-Dôle,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,223,0,0,4.Rural non périurbain,49.2446,3.5627,02:01593,CHERY C. - ECOLE ABRI,,4.127,0,0,0,0
02524,Mont-Saint-Père,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,689,7,0,4.Rural non périurbain,49.0809,3.4776,02:00841,MONT ST P. - CENTRE,,1.069,0,0,0,0
02509,Monthiers,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,155,1,0,4.Rural non périurbain,49.1087,3.2952,02:01372,MONTHIERS - ABRI PLACE,bus,0.729,0,1,0,1
02510,Monthurel,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,137,3,0,4.Rural non périurbain,49.0286,3.5505,02:00222,MONTHUREL - ABRI,bus,0.75,0,1,0,4
02512,Montigny-l'Allier,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,271,0,0,3.Rural périurbain,49.1245,3.1053,STOPAREA:60:2225,MAREUIL-SUR-OURCQ - Fulaines,,2.073,0,0,0,0
02515,Montigny-lès-Condé,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,50,0,0,3.Rural périurbain,48.982,3.5665,02:00239,CONDE EN B. - EGLISE,,2.555,0,0,0,0
02518,Montlevon,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,289,5,0,3.Rural périurbain,48.9577,3.5178,02:00147,ROZOY B. - EGLISE,,5.734,0,0,0,0
02484,Mézy-Moulins,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,551,2,0,4.Rural non périurbain,49.0634,3.5125,02:00229,MEZY MOULINS - X RUE MOULINS/GARE,bus,0.621,0,2,0,14
02538,Nanteuil-Notre-Dame,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,83,0,0,4.Rural non périurbain,49.1912,3.4105,02:01382,NANTEUIL N. D. - EGLISE ABRI,bus,0.213,1,1,7,7
02540,Nesles-la-Montagne,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,1196,16,0,2.Urbain intermédiaire,49.0008,3.4486,02:00157,NOGENTEL - ARRET,,3.758,0,0,0,0
02543,Neuilly-Saint-Front,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,1980,80,0,4.Rural non périurbain,49.165,3.2666,02:00106,NEUILLY ST F. - X 973 ET D82,bus,0.468,1,3,1,30
02554,Nogentel,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,1106,8,0,2.Urbain intermédiaire,49.0152,3.4042,02:00157,NOGENTEL - ARRET,bus,0.219,1,2,2,4
02590,Pargny-la-Dhuys,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,172,0,0,4.Rural non périurbain,48.9582,3.562,02:00211,BAULNE EN B. - ARRET RTA,,4.795,0,0,0,0
02595,Passy-sur-Marne,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,139,0,0,4.Rural non périurbain,49.068,3.5747,02:04252,PASSY SUR MARNE - EGLISE ABRI,bus,0.848,0,1,0,4
02622,Priez,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,58,0,0,3.Rural périurbain,49.1308,3.2616,02:05204,PRIEZ - PLACE DU LAVOIR,bus,0.695,0,1,0,1
02645,Reuilly-Sauvigny,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,213,0,0,4.Rural non périurbain,49.0525,3.5616,02:00245,REUILLY S. - ABRI,bus,0.688,0,1,0,5
02649,Rocourt-Saint-Martin,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,305,2,0,4.Rural non périurbain,49.1427,3.3915,02:00185,ROCOURT ST M. - MAIRIE,,1.061,0,0,0,0
02655,Ronchères,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,152,0,0,4.Rural non périurbain,49.1389,3.6031,02:01168,COURMONT - ARRET EGLISE,,2.291,0,0,0,0
02662,Rozet-Saint-Albin,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,333,0,0,4.Rural non périurbain,49.1979,3.2944,02:00203,ROZET ST A. - CROISEMENT ECOLE,bus,0.81,0,1,0,3
02664,Rozoy-Bellevalle,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,120,0,0,3.Rural périurbain,48.9269,3.4482,02:00147,ROZOY B. - EGLISE,bus,0.607,0,2,0,4
02677,Saint-Eugène,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,234,0,0,4.Rural non périurbain,49.0155,3.5173,02:00242,ST EUGENE - PLACE ECOLE,,1.291,0,0,0,0
02679,Saint-Gengoulph,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,153,2,0,3.Rural périurbain,49.1154,3.2129,02:00131,ST GENGOULPH - X D84/D844,bus,0.692,0,1,0,1
02699,Saponay,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,270,0,0,4.Rural non périurbain,49.2117,3.4896,02:00937,SAPONAY - POTEAU RTA,bus,0.776,0,1,0,9
02712,Sergy,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,137,2,0,4.Rural non périurbain,49.182,3.568,02:00978,VILLERS S/ F. - PLACE ABRI,,2.478,0,0,0,0
02713,Seringes-et-Nesles,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,268,0,0,4.Rural non périurbain,49.2115,3.5606,02:00797,FERE EN T. - FERE EN TARDENOIS,,3.566,0,0,0,0
02724,Sommelans,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,58,0,0,4.Rural non périurbain,49.1355,3.2903,02:05204,PRIEZ - PLACE DU LAVOIR,,1.938,0,0,0,0
02744,Torcy-en-Valois,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,77,1,0,3.Rural périurbain,49.0836,3.2739,02:01371,TORCY EN V. - ABRI,bus,0.596,0,2,0,2
02748,Trélou-sur-Marne,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,948,1,0,4.Rural non périurbain,49.0903,3.6055,02:00827,TRELOU S/ M. - ABRI,,1.625,0,0,0,0
02053,Vallées en Champagne,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,590,0,0,4.Rural non périurbain,49.0009,3.6203,02:00211,BAULNE EN B. - ARRET RTA,,1.735,0,0,0,0
02781,Verdilly,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,455,7,0,4.Rural non périurbain,49.0746,3.4231,02:00946,VERDILLY - PL. DE LA MAIRIE,bus,0.245,1,3,10,15
02796,Vichel-Nanteuil,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,93,0,0,4.Rural non périurbain,49.1821,3.2965,02:01086,VICHEL N. - ABRI,bus,0.815,0,1,0,2
02800,Viffort,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,314,5,0,3.Rural périurbain,48.9555,3.4663,02:00148,MONTFAUCON - CHAMP DE FAYE,,2.86,0,0,0,0
02806,Villeneuve-sur-Fère,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,285,3,0,4.Rural non périurbain,49.171,3.4775,02:01222,VILLENEUVE S/ F - VILLENEUVE SUR,bus,0.721,0,2,0,9
02809,Villers-Agron-Aiguizy,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,70,0,0,3.Rural périurbain,49.1609,3.7143,02:01731,DORMANS - DORMANS,,10.466,0,0,0,0
02816,Villers-sur-Fère,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,517,0,0,4.Rural non périurbain,49.1679,3.5302,02:00978,VILLERS S/ F. - PLACE ABRI,,1.688,0,0,0,0
02794,Vézilly,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,184,0,0,3.Rural périurbain,49.1877,3.6817,02:01168,COURMONT - ARRET EGLISE,,8.776,0,0,0,0
02279,Épaux-Bézu,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,540,2,0,4.Rural non périurbain,49.1022,3.3563,02:04943,ETREPILLY - 2 RTE DE CHAT THIERRY,,2.284,0,0,0,0
02280,Épieds,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,411,1,0,4.Rural non périurbain,49.1023,3.4579,02:00927,EPIEDS - RUE BEUVARDES,,1.07,0,0,0,0
02292,Étampes-sur-Marne,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,1331,7,0,2.Urbain intermédiaire,49.0319,3.4175,02:04534,ETAMPES S/ M. - FACE ABRI MAIRIE,bus | rail,0.253,2,7,12,96
02297,Étrépilly,02,02 - Aisne,200072031,Communauté d'agglomération de la Région de Château-Thierry,125,5,0,4.Rural non périurbain,49.0825,3.3515,02:04943,ETREPILLY - 2 RTE DE CHAT THIERRY,bus,0.84,0,1,0,1
02024,Arrancy,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,45,0,0,3.Rural périurbain,49.4985,3.7647,02:02052,AUBIGNY EN L. - PLACE M.LEFEVRE,,1.896,0,0,0,0
02028,Athies-sous-Laon,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,2600,14,0,3.Rural périurbain,49.5754,3.6905,02:03099,ATHIES /S L. - PLACE ABRI,bus,0.652,0,1,0,49
02037,Aulnois-sous-Laon,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,1366,5,2,3.Rural périurbain,49.6213,3.6111,02:00492,AULNOIS /S L. - ABRI ECOLE DU CEN,,1.056,0,0,0,0
02080,Besny-et-Loizy,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,314,1,0,3.Rural périurbain,49.5914,3.5778,02:00050,BESNY ET L. - PLACE PUBLIQUE,,1.078,0,0,0,0
02088,Bièvres,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,80,0,0,3.Rural périurbain,49.4923,3.7141,02:02085,BIEVRES - MAIRIE ABRI,bus,0.309,1,1,4,4
02128,Bruyères-et-Montbérault,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,1419,14,0,3.Rural périurbain,49.5184,3.6698,02:00787,BRUYERES ET M. -  ABRI,bus,0.978,0,1,0,8
02132,Bucy-lès-Cerny,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,188,0,0,3.Rural périurbain,49.5799,3.493,02:00537,BUCY LES C. - MAIRIE,,1.706,0,0,0,0
02150,Cerny-en-Laonnois,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,63,0,0,4.Rural non périurbain,49.4492,3.6803,02:02097,NEUVILLE S/ A. - PLACE ABRI,,2.327,0,0,0,0
02151,Cerny-lès-Bucy,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,113,0,0,3.Rural périurbain,49.5791,3.5466,02:00536,CERNY LES B. - ABRI,bus,0.157,1,1,12,12
02153,Cessières-Suzy,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,796,5,0,3.Rural périurbain,49.5575,3.4817,02:00539,CESSIERES - ABRI ECOLE,,1.076,0,0,0,0
02157,Chambry,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,831,4,0,2.Urbain intermédiaire,49.5985,3.6719,02:02449,CHAMBRY - FERME PUISIEUX,bus,0.166,1,1,8,8
02158,Chamouille,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,270,7,0,3.Rural périurbain,49.4723,3.671,02:02398,CHAMOUILLE - ECOLE,bus,0.223,1,1,6,6
02191,Chivy-lès-Étouvelles,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,488,2,0,3.Rural périurbain,49.5334,3.5838,02:02576,CHIVY LES E. - PLACE ABRI,bus,0.632,0,2,0,7
02177,Chérêt,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,146,1,0,3.Rural périurbain,49.5147,3.6878,02:00786,CHERET - ABRI MAIRIE,bus,0.326,1,1,4,4
02196,Clacy-et-Thierret,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,294,2,0,3.Rural périurbain,49.5546,3.5651,StopArea:OCE87296178,Clacy - Mons,,1.462,0,0,0,0
02205,Colligis-Crandelain,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,212,2,0,3.Rural périurbain,49.4696,3.628,02:02080,COLLIGIS C. - CRANDELAIN ABRI,bus,0.322,1,1,6,6
02238,Crépy,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,1807,2,0,3.Rural périurbain,49.6089,3.5088,02:00055,CREPY - PL.MARRONNIERS,bus,0.239,2,2,65,65
02282,Eppes,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,438,2,0,3.Rural périurbain,49.5509,3.7397,02:00918,EPPES -ABRI,bus,0.755,0,1,0,34
02309,Festieux,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,707,2,0,3.Rural périurbain,49.5255,3.7609,02:05093,FESTIEUX - GRANDE RUE,bus,0.422,1,1,16,16
02407,Laniscourt,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,213,5,0,3.Rural périurbain,49.5461,3.5336,02:00534,LANISCOURT - ABRI EGLISE,bus,0.682,0,1,0,12
02408,Laon,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,24066,160,3,2.Urbain intermédiaire,49.5711,3.613,02:00046,LAON - LY. PAUL CLAUDEL,bus | rail,0.784,0,3,0,380
02413,Laval-en-Laonnois,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,248,1,0,3.Rural périurbain,49.503,3.5862,02:00588,LAVAL EN L. - LAVAL,bus,0.709,0,1,0,6
02429,Lierval,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,120,0,0,3.Rural périurbain,49.488,3.6218,02:02077,LIERVAL - ABRI,bus,0.588,0,1,0,6
02471,Martigny-Courpierre,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,135,1,0,3.Rural périurbain,49.4919,3.6872,02:02089,MARTIGNY C. - MAIRIE ECOLE,bus,0.63,0,1,0,4
02489,Molinchart,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,355,2,0,3.Rural périurbain,49.5614,3.5407,02:01958,MOLINCHART - ABRI,bus,0.058,1,1,12,12
02497,Mons-en-Laonnois,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,1148,7,0,3.Rural périurbain,49.5372,3.5531,02:00534,LANISCOURT - ABRI EGLISE,,1.512,0,0,0,0
02501,Montchâlons,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,74,0,0,3.Rural périurbain,49.5137,3.7228,02:02086,MONTCHALONS - EGLISE,bus,0.273,1,2,4,8
02508,Monthenault,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,145,1,0,3.Rural périurbain,49.49,3.6555,02:02094,MONTHENAULT - ABRI,bus,0.915,0,1,0,6
02561,Nouvion-le-Vineux,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,143,3,0,3.Rural périurbain,49.5108,3.6052,02:00587,NOUVION LE V. - NOUVION LE VINEUX,,1.009,0,0,0,0
02573,Orgeval,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,55,2,0,3.Rural périurbain,49.5047,3.7011,02:04836,ORGEVAL - 3 RUE DU CALVAIRE,bus,0.248,1,1,4,4
02587,Parfondru,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,351,5,0,3.Rural périurbain,49.54,3.7062,02:04931,PARFONDRU - MAIRIE,,1.391,0,0,0,0
02621,Presles-et-Thierny,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,400,6,0,3.Rural périurbain,49.513,3.6231,02:02419,PRESLES ET T. - MAIRIE,bus,0.24,2,3,11,12
02697,Samoussy,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,387,1,0,3.Rural périurbain,49.5906,3.7432,02:00919,SAMOUSSY - ABRI,bus,0.877,0,2,0,26
02765,Vaucelles-et-Beffecourt,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,233,6,0,3.Rural périurbain,49.5215,3.5584,02:00589,ETOUVELLES - MAIRIE,,1.667,0,0,0,0
02791,Veslud,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,269,1,0,3.Rural périurbain,49.5402,3.7301,02:04270,VESLUD -2 rue du Puits BINOT,bus,0.713,0,1,0,15
02821,Vivaise,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,662,3,0,3.Rural périurbain,49.6238,3.5634,02:00052,VIVAISE - ABRI,bus,0.525,0,1,0,30
02824,Vorges,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,383,2,0,3.Rural périurbain,49.5182,3.6527,02:00584,VORGES - 12 RUE ERNEST GANAULT,bus,0.129,1,1,6,6
02294,Étouvelles,02,02 - Aisne,200043495,Communauté d'agglomération du Pays de Laon,207,1,0,3.Rural périurbain,49.5171,3.5807,02:00589,ETOUVELLES - MAIRIE,bus,0.515,0,1,0,5
02019,Annois,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,352,1,0,4.Rural non périurbain,49.7122,3.1761,02:02493,FLAVY LE M. - SALLE POLYVALENTE,,1.134,0,0,0,0
02025,Artemps,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,363,2,0,3.Rural périurbain,49.7623,3.196,02:02198,MONTESCOURT L.-ABRI 45 AV VICTOIR,,4.736,0,0,0,0
02032,Aubigny-aux-Kaisnes,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,239,0,0,4.Rural non périurbain,49.7724,3.1167,02:02647,AUBIGNY AUX K. - ABRI EGLISE,bus,0.152,2,3,24,48
02117,Bray-Saint-Christophe,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,65,0,0,3.Rural périurbain,49.7738,3.142,02:02647,AUBIGNY AUX K. - ABRI EGLISE,,1.84,0,0,0,0
02142,Castres,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,247,3,0,3.Rural périurbain,49.803,3.2576,02:02497,ESSIGNY LE G. - RUE DU MOULIN,,3.169,0,0,0,0
02199,Clastres,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,590,0,0,3.Rural périurbain,49.7491,3.228,02:02198,MONTESCOURT L.-ABRI 45 AV VICTOIR,,2.045,0,0,0,0
02214,Contescourt,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,61,0,0,3.Rural périurbain,49.7921,3.2343,02:02496,ESSIGNY LE G. - ABRI MAIRIE,,3.565,0,0,0,0
02246,Cugny,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,605,5,0,4.Rural non périurbain,49.7097,3.1518,02:02493,FLAVY LE M. - SALLE POLYVALENTE,,2.901,0,0,0,0
02257,Dallon,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,431,5,0,3.Rural périurbain,49.8249,3.2327,02:04197,DALLON - MAISON ROUGE,,1.806,0,0,0,0
02273,Dury,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,194,0,0,3.Rural périurbain,49.7516,3.1322,80:08395,DURY - Centre,bus,0.126,2,2,22,22
02288,Essigny-le-Petit,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,351,1,0,3.Rural périurbain,49.8985,3.3686,02:02508,FONTAINE N.D. - ABRI MAIRIE,,4.688,0,0,0,0
02303,Fayet,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,711,10,0,2.Urbain intermédiaire,49.871,3.2533,80:02824,FRANCILLY-SELENCY - Eglise,,2.605,0,0,0,0
02310,Fieulaine,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,249,0,0,3.Rural périurbain,49.8974,3.445,02:02514,FIEULAINE - CALVAIRE,bus,0.133,2,3,17,28
02315,Flavy-le-Martel,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,1698,10,0,3.Rural périurbain,49.7086,3.1921,02:02493,FLAVY LE M. - SALLE POLYVALENTE,bus,0.484,1,1,19,19
02319,Fonsomme,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,517,3,0,3.Rural périurbain,49.8998,3.3961,02:02508,FONTAINE N.D. - ABRI MAIRIE,,2.991,0,0,0,0
02322,Fontaine-Notre-Dame,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,379,3,0,3.Rural périurbain,49.881,3.424,02:02508,FONTAINE N.D. - ABRI MAIRIE,bus,0.577,0,1,0,11
02320,Fontaine-lès-Clercs,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,230,0,0,3.Rural périurbain,49.8091,3.2127,02:02676,ROUPY - ABRI  ANCIENNE POSTE,,1.95,0,0,0,0
02340,Gauchy,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,5197,18,2,2.Urbain intermédiaire,49.8233,3.2846,02:02499,ST QUENTIN - PATTE D'OIE,,1.893,0,0,0,0
02359,Grugies,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,1248,3,0,2.Urbain intermédiaire,49.8106,3.2787,02:02499,ST QUENTIN - PATTE D'OIE,,3.129,0,0,0,0
02367,Happencourt,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,176,0,0,3.Rural périurbain,49.7814,3.1838,02:02655,ROUPY - MAIRIE,,3.308,0,0,0,0
02371,Harly,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,1563,8,0,2.Urbain intermédiaire,49.8404,3.3347,02:00708,HARLY - CENTRE LECLERC ABRI VILLE,bus,0.844,0,1,0,1
02383,Homblières,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,1425,5,0,3.Rural périurbain,49.8569,3.3709,02:00368,HOMBLIERES - ABRI D.68,,1.144,0,0,0,0
02397,Jussy,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,1186,0,0,3.Rural périurbain,49.7168,3.2357,02:02200,JUSSY - LA ROTONDE ABRI,bus,0.662,0,4,0,38
02420,Lesdins,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,808,5,0,3.Rural périurbain,49.9036,3.3122,02:00391,ST QUENTIN - C.E.T BATIMENT,,4.53,0,0,0,0
02459,Marcy,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,152,0,0,3.Rural périurbain,49.8518,3.4159,02:00447,MARCY - ABRI,bus,0.857,0,1,0,24
02481,Mesnil-Saint-Laurent,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,450,1,0,3.Rural périurbain,49.8312,3.3657,02:00451,MESNIL ST L. - POTEAU RTA,,1.091,0,0,0,0
02504,Montescourt-Lizerolles,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,1619,6,0,3.Rural périurbain,49.7362,3.2581,02:02495,MONTES. LIZ. -ABRI SQUARE SEBLINE,bus | rail,0.281,1,4,19,53
02525,Morcourt,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,545,6,0,2.Urbain intermédiaire,49.8783,3.3378,02:00398,ST QUENTIN - LYCEE COLARD NOEL,,2.732,0,0,0,0
02549,Neuville-Saint-Amand,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,857,3,0,3.Rural périurbain,49.8201,3.3395,02:00426,NEUVILLE ST A. - MAIRIE ECOLE,bus,0.819,0,1,0,24
02570,Ollezy,02,02 - Aisne,200071892,Communauté d'agglomération du Saint-Quentinois,169,0,0,4.Rural non périurbain,49.7287,3.1465,80:08395,DURY - Centre,,2.708,0,0,0,0
